event_cause,latitude,longitude,priority,requires_road_closure,duration_min
vehicle_breakdown,12.9382439,77.521922,High,0,34.02031625
congestion,12.950635,77.53755,High,0,65.45038186666666
vehicle_breakdown,12.95620419,77.5484401,High,0,58.02250183333333
others,12.9560652,77.6937924,High,0,4344.9718446
tree_fall,13.0015734,77.5531602,Low,1,203.1981286666667
vehicle_breakdown,12.8549049,77.6652258,Low,0,26.693448083333333
pot_holes,12.9651619,77.5682358,High,0,1329.8763023666666
construction,12.9651619,77.5682358,High,0,1329.4673205166666
vehicle_breakdown,12.9871352,77.572294,Low,0,12.882103016666667
vehicle_breakdown,12.9710787,77.5836129,Low,0,76.01247123333333
others,12.974705,77.570679,Low,0,1814.1772902
others,12.9680452,77.6062151,High,0,140.10122228333333
vehicle_breakdown,13.0441174,77.5574899,High,0,114.38313273333333
others,12.9521802,77.4999403,Low,0,380.47914803333333
vehicle_breakdown,12.9654851,77.6254524,Low,0,29.411997316666668
vehicle_breakdown,12.9624886,77.5656329,High,0,11.68523875
vehicle_breakdown,12.9022284,77.6011471,High,0,25.582617383333336
vehicle_breakdown,12.9794862,77.6032537,High,0,11.132504916666667
vehicle_breakdown,12.9801212,77.5555583,Low,0,16.8068625
vehicle_breakdown,12.9530288,77.5417742,High,0,60.08275768333333
vehicle_breakdown,13.0440858,77.5569944,High,0,24.984949416666666
vehicle_breakdown,12.9562695,77.5771049,Low,0,60.6943697
vehicle_breakdown,12.9901791,77.5929688,Low,0,23.29224866666667
pot_holes,13.0427683,77.610235,High,0,1872.6546038000001
vehicle_breakdown,13.0299844,77.540239,High,0,34.993629850000005
vehicle_breakdown,12.9522333,77.54072,High,0,5.181943216666666
vehicle_breakdown,13.0170433,77.5539883,High,0,21.473084716666666
others,12.9803815,77.5706442,Low,0,8.650822833333333
others,12.9800645,77.570478,Low,0,41.99649041666667
accident,12.9840039,77.640239,High,0,26.898228933333332
vehicle_breakdown,12.9758096,77.6135061,High,0,38.2213697
vehicle_breakdown,12.8579389,77.6620332,Low,0,69.4879925
vehicle_breakdown,13.0305009,77.5403726,High,0,15.214015783333334
vehicle_breakdown,13.0168856,77.5560218,High,1,18.1767132
vehicle_breakdown,13.0179617,77.6572369,High,0,3.5276909833333336
vehicle_breakdown,12.9642133,77.5855333,High,0,11.709120233333334
others,12.9579383,77.6061417,High,0,84.10136785
vehicle_breakdown,12.958163,77.5546998,High,0,21.95295851666667
vehicle_breakdown,13.0248829,77.5112264,Low,0,81.31714885
vehicle_breakdown,12.9782935,77.5436533,High,0,100.30911363333333
accident,13.0851517,77.5942417,High,0,61.15111423333334
vehicle_breakdown,12.8407319,77.6765618,Low,0,111.66607546666667
vehicle_breakdown,12.9637748,77.5839557,High,0,14.00731165
vehicle_breakdown,13.039535,77.5188367,High,0,43.5193229
vehicle_breakdown,12.98570454,77.52281837,High,0,21.31967213333333
vehicle_breakdown,12.9987039,77.5421048,Low,0,50.19797263333333
vehicle_breakdown,12.9658006,77.6092006,High,0,64.40976768333333
vehicle_breakdown,12.9654768,77.5866092,High,0,6.290766016666667
vehicle_breakdown,12.9758817,77.5827076,Low,0,35.74058483333333
vehicle_breakdown,12.9164149,77.6095046,Low,0,14.684621466666666
vehicle_breakdown,13.097061,77.5990244,High,0,47.56957551666667
vehicle_breakdown,12.988945,77.5080933,High,0,71.71492216666667
vehicle_breakdown,12.8416728,77.6761745,Low,0,92.93065159999999
vehicle_breakdown,12.9250436,77.6336263,Low,0,55.782216733333335
vehicle_breakdown,12.9261816,77.5487883,High,0,50.06265993333333
vehicle_breakdown,13.0846996,77.5935494,High,0,97.11143675
vehicle_breakdown,13.014277,77.5710341,Low,0,17.571417983333333
vehicle_breakdown,12.9868689,77.5207125,High,0,43.204929783333334
vehicle_breakdown,12.9635736,77.5800627,High,0,22.565027816666667
tree_fall,12.9297671,77.6330898,Low,1,215.32322236666667
vehicle_breakdown,12.960769,77.5591862,High,0,32.815805516666664
vehicle_breakdown,12.9658372,77.6046388,High,0,123.62687971666666
vehicle_breakdown,12.9700048,77.5681094,Low,1,46.66483641666667
vehicle_breakdown,13.0146125,77.5747089,Low,0,64.02628708333333
accident,13.0466555,77.579201,High,0,52.345084899999996
others,12.94805227,77.53459411,High,0,210.75325715
vehicle_breakdown,12.9583148,77.605948,High,0,103.09514586666666
vehicle_breakdown,13.0184867,77.5316683,Low,0,155.09577226666667
vehicle_breakdown,13.0198264,77.5524171,High,0,104.27178085
vehicle_breakdown,13.0212649,77.5320361,Low,0,104.50401355000001
others,12.9574481,77.5194348,Low,0,569.8624514500001
vehicle_breakdown,13.0168962,77.5569009,High,0,29.06766845
others,13.0113749,77.5510185,High,0,2499.5234841666665
vehicle_breakdown,12.9882871,77.5770102,Low,0,48.95618971666667
vehicle_breakdown,12.9624257,77.5946113,High,0,51.759602683333334
vehicle_breakdown,12.9395521,77.6950925,High,0,78.02181971666667
others,12.9613709,77.5594103,High,0,59.64277355
vehicle_breakdown,13.008159,77.6952927,Low,1,37.0500163
vehicle_breakdown,13.057255,77.5466583,Low,0,31.144372966666666
accident,12.9831508,77.5881278,High,0,107.76804146666667
vehicle_breakdown,12.9457717,77.5273583,High,0,76.18386368333333
vehicle_breakdown,12.945655,77.596045,Low,0,12.559661516666667
construction,13.0418676,77.5941076,High,0,88.67244375
vehicle_breakdown,12.9837375,77.596661,High,0,76.97170356666668
construction,13.12531,77.6123167,High,0,1378.1403613
vehicle_breakdown,12.9675551,77.5908857,High,0,14.241182866666666
vehicle_breakdown,12.9820806,77.5941962,High,0,169.54879098333333
vehicle_breakdown,12.9736958,77.5500099,High,0,11.163700416666668
others,12.8911333,77.5939243,Low,0,95.37588738333334
vehicle_breakdown,12.9866163,77.5722159,Low,0,12.038919366666667
vehicle_breakdown,13.0131711,77.5837285,High,0,74.98126361666667
construction,13.0428512,77.590721,High,0,9615.554235316667
accident,13.0292432,77.5405226,High,0,40.03595935
others,13.117965,77.6090233,High,0,7.651399833333333
pot_holes,13.0177844,77.5596465,High,0,2780.0727107333337
vehicle_breakdown,12.982252,77.5663007,Low,0,8.552649733333334
others,13.04366,77.5564883,High,0,7109.272537666667
vehicle_breakdown,12.95574528,77.71852208,High,0,17.611252466666667
vehicle_breakdown,13.0348953,77.5294632,High,0,4.0572209
vehicle_breakdown,13.0271111,77.633527,High,0,54.710606883333334
vehicle_breakdown,13.1220896,77.6104067,High,0,10.504899233333333
others,13.1218981,77.6109722,High,0,1555.4924963666667
vehicle_breakdown,13.0783123,77.5921644,High,0,33.33801285
vehicle_breakdown,13.0176124,77.5598964,High,0,45.304458950000004
vehicle_breakdown,12.9531077,77.5417642,High,0,27.371803333333332
vehicle_breakdown,12.965855,77.619705,Low,0,126.51745251666667
vehicle_breakdown,12.9679011,77.5873307,High,1,6.22358535
vehicle_breakdown,13.0958876,77.5975963,High,0,6.093109766666667
vehicle_breakdown,13.095423,77.5976011,High,0,57.20298101666666
vehicle_breakdown,12.9762084,77.5645308,High,0,23.494592333333333
vehicle_breakdown,12.9830203,77.5923225,High,0,24.567187016666665
vehicle_breakdown,12.9741244,77.578679,Low,0,27.483989266666665
vehicle_breakdown,13.0954983,77.5943299,High,0,50.716228816666664
vehicle_breakdown,12.9345488,77.609821,High,0,64.53818363333333
vehicle_breakdown,12.9537877,77.5427674,High,0,44.14427928333334
vehicle_breakdown,13.0013268,77.6119897,Low,1,72.3468573
vehicle_breakdown,12.9522166,77.5408844,High,0,146.97563921666668
vehicle_breakdown,12.9842769,77.5717217,Low,0,8.205007316666666
vehicle_breakdown,13.017155,77.6602635,High,0,27.495784800000003
vehicle_breakdown,12.9165708,77.6017595,High,0,131.96330435
vehicle_breakdown,12.9930435,77.5955639,Low,0,37.32267656666667
vehicle_breakdown,12.9850716,77.5728682,Low,0,15.536178283333333
vehicle_breakdown,12.9519068,77.605028,High,0,86.54174110000001
vehicle_breakdown,12.9849653,77.5556492,Low,0,45.578564199999995
others,12.9654287,77.6176745,Low,0,20.938994716666667
vehicle_breakdown,12.9569157,77.699063,High,0,128.22549738333333
vehicle_breakdown,13.035305,77.5275093,High,0,9.538056933333333
others,12.9837139,77.592678,High,0,91.00916453333333
vehicle_breakdown,12.9586717,77.5931683,Low,0,104.66418203333333
vehicle_breakdown,13.0976447,77.5912615,Low,0,49.61867263333333
vehicle_breakdown,12.9825565,77.6353914,High,0,19.606597833333336
others,12.9442984,77.5272484,High,0,3102.2017643333334
vehicle_breakdown,12.983789,77.5901262,High,0,30.959790183333332
vehicle_breakdown,12.9328783,77.6882517,High,0,14.823477983333333
vehicle_breakdown,12.9832675,77.5746214,Low,0,44.150084916666664
vehicle_breakdown,12.9709443,77.587546,Low,0,27.336794750000003
vehicle_breakdown,12.9677185,77.5867701,High,0,47.80724921666667
vehicle_breakdown,12.9677394,77.587136,High,1,6.048961883333333
accident,13.038844,77.5204107,High,0,46.73368636666667
vehicle_breakdown,12.9646867,77.575565,High,0,71.89760106666667
vehicle_breakdown,13.0284451,77.5412394,High,0,173.42698381666665
vehicle_breakdown,13.016758,77.5568293,High,0,38.45392828333333
others,12.9119929,77.4857918,High,1,33.48906055
vehicle_breakdown,12.9562,77.54666,High,0,43.98374376666666
vehicle_breakdown,12.9233939,77.5542916,High,0,44.5321139
vehicle_breakdown,12.9870531,77.5799662,Low,0,16.580316616666668
vehicle_breakdown,13.0160246,77.5837002,High,0,12.5869507
vehicle_breakdown,13.0166458,77.556596,High,0,20.0987703
vehicle_breakdown,12.9727963,77.5692798,Low,0,6.931877533333333
vehicle_breakdown,12.9424214,77.5973837,Low,0,74.30124980000001
vehicle_breakdown,12.9833721,77.5968642,High,0,15.845159116666668
vehicle_breakdown,13.0117765,77.5545592,High,0,119.55588141666667
vehicle_breakdown,12.9923303,77.5746787,Low,0,8.934634983333332
others,12.9819805,77.5946333,High,0,14.216740750000001
vehicle_breakdown,12.9882218,77.5875527,High,0,143.33777285
others,13.1255092,77.6126205,High,0,1369.8670542833331
vehicle_breakdown,13.034555,77.5300311,High,0,18.016688283333334
vehicle_breakdown,12.9461012,77.5293148,High,0,78.36581535
others,12.9539393,77.5913069,Low,0,261.85771654999996
vehicle_breakdown,13.0413267,77.5168577,High,0,22.33721543333333
others,13.0023265,77.5943573,Low,0,4163.109783466667
vehicle_breakdown,13.0859327,77.5945514,High,0,41.04432583333333
vehicle_breakdown,13.0388301,77.5894571,High,0,25.451136216666665
vehicle_breakdown,13.01776168,77.55853225,High,0,22.74252915
construction,13.0421218,77.5939679,High,0,325.6833299666667
vehicle_breakdown,13.0325119,77.5336364,High,0,119.13968028333333
vehicle_breakdown,12.9756263,77.586833,Low,1,96.72711803333333
vehicle_breakdown,12.9679099,77.5872544,High,0,46.37537601666667
others,12.9591464,77.6575131,High,0,4300.172757016667
vehicle_breakdown,13.0744799,77.592693,High,0,34.49597188333333
vehicle_breakdown,12.993323,77.607171,Low,0,70.5850728
tree_fall,13.1008567,77.582507,Low,1,5198.000742266667
accident,13.0446941,77.508278,High,0,23.807276100000003
others,12.9684284,77.5947366,High,1,32.59866376666667
vehicle_breakdown,12.9439105,77.6031489,Low,0,8.523106283333332
vehicle_breakdown,12.9045353,77.6274563,High,0,23.53905478333333
vehicle_breakdown,12.9747136,77.5706363,Low,0,91.42637688333333
others,12.9738325,77.5501829,High,0,64.12804031666667
pot_holes,12.9573917,77.6058233,High,0,1654.8833694166667
vehicle_breakdown,13.0394053,77.5184935,High,0,72.97621806666666
vehicle_breakdown,13.0412569,77.5167989,High,0,8.114047366666666
vehicle_breakdown,12.9616882,77.5842053,High,0,47.98083691666667
vehicle_breakdown,13.0079571,77.6930806,Low,0,31.247457216666664
vehicle_breakdown,12.9828272,77.519876,High,0,145.14514806666665
vehicle_breakdown,12.9879785,77.5777092,Low,0,45.685754933333335
vehicle_breakdown,12.916416,77.61213,Low,0,33.111599733333335
road_conditions,12.907347,77.5468036,Low,0,5080.9668607
vehicle_breakdown,12.963228,77.5802106,High,1,107.22244468333334
vehicle_breakdown,12.9548151,77.5916034,Low,0,129.90277936666666
vehicle_breakdown,13.0288967,77.5396608,High,0,38.30340338333333
vehicle_breakdown,12.9527733,77.5413383,High,0,36.22502158333334
vehicle_breakdown,12.9947151,77.7178932,Low,1,67.44224876666667
vehicle_breakdown,12.960184,77.556547,High,0,8.948683866666666
vehicle_breakdown,13.0161219,77.6613489,High,0,108.81123375
vehicle_breakdown,12.9732529,77.5378244,High,0,32.680638949999995
vehicle_breakdown,13.0144341,77.5853537,High,0,83.49164651666666
vehicle_breakdown,12.9539532,77.5854067,Low,0,44.92332695
vehicle_breakdown,13.0293508,77.5395501,High,0,17.107073166666666
vehicle_breakdown,12.9279414,77.546384,High,0,89.23145795
vehicle_breakdown,12.9681003,77.5871811,High,0,77.87683966666667
congestion,12.9365201,77.6062317,Low,0,115.82626488333334
vehicle_breakdown,12.9665157,77.5872639,High,0,12.5486632
others,12.9742147,77.5662877,High,1,1.7318844333333334
others,12.9900396,77.5505643,High,1,178.83197656666667
vehicle_breakdown,12.9628997,77.566492,High,0,9.021378633333335
vehicle_breakdown,13.0083617,77.5544889,Low,0,78.58230435
vehicle_breakdown,13.0294624,77.5401998,High,0,9.170079249999999
vehicle_breakdown,13.0447508,77.5080589,High,0,63.1243505
vehicle_breakdown,12.9455854,77.5963095,Low,0,47.84910341666667
others,12.9758174,77.5875247,Low,0,85.23560838333333
vehicle_breakdown,12.9652268,77.5998212,High,0,50.35936076666667
vehicle_breakdown,13.040933,77.5889853,High,0,7.1787815833333335
vehicle_breakdown,13.0289016,77.6315651,High,0,91.12731314999999
accident,12.8368895,77.6788445,Low,0,89.56093413333333
vehicle_breakdown,13.0143477,77.5836474,High,0,118.03214865
vehicle_breakdown,12.936683,77.6051806,Low,0,73.55559968333334
vehicle_breakdown,12.9345733,77.612245,High,0,117.19740893333332
vehicle_breakdown,12.8888474,77.6392114,High,0,57.670317733333334
vehicle_breakdown,12.9199275,77.6210883,High,0,40.683018700000005
vehicle_breakdown,13.010793,77.5835811,High,0,8.499521283333333
vehicle_breakdown,12.8795839,77.5955709,High,0,50.30348728333333
vehicle_breakdown,12.9590142,77.5553685,High,0,42.29887403333333
vehicle_breakdown,12.9588919,77.5553306,High,0,41.14270663333333
accident,13.0765808,77.5927873,High,0,16.90388255
vehicle_breakdown,12.9528883,77.5414517,High,0,2.1127926833333333
vehicle_breakdown,12.9359141,77.6008275,High,0,21.371302766666666
vehicle_breakdown,12.9637222,77.5846793,High,0,12.958737216666666
others,12.9522164,77.5408901,High,0,75.1166929
vehicle_breakdown,12.9724455,77.5936605,High,0,35.96668218333333
vehicle_breakdown,12.9725022,77.5936911,High,0,3.5082734833333333
vehicle_breakdown,13.0952871,77.5943675,High,0,6.02780025
vehicle_breakdown,13.0146867,77.58517,High,0,5.650573433333333
road_conditions,12.9067017,77.5448433,Low,0,835.9154337666666
vehicle_breakdown,13.0083456,77.6959659,Low,0,59.644378100000004
vehicle_breakdown,12.9663838,77.6246368,Low,0,37.04358068333333
vehicle_breakdown,12.9635997,77.5893711,Low,0,14.661843316666667
vehicle_breakdown,12.9556817,77.7184743,High,0,11.872288033333332
vehicle_breakdown,12.9747267,77.6196317,High,0,84.41191578333334
others,12.9759137,77.5867315,Low,0,47.220114566666666
construction,13.1909485,77.6460691,High,0,134.01126233333332
vehicle_breakdown,12.9133942,77.6001199,High,0,13.843773283333332
others,12.9504547,77.5372946,High,0,5701.036227866667
vehicle_breakdown,12.9814934,77.6085237,High,0,55.216074733333336
tree_fall,12.9267084,77.577034,Low,1,53.0065693
vehicle_breakdown,13.019798,77.6528824,High,0,109.08034831666667
vehicle_breakdown,13.020954,77.5523526,High,0,20.733621333333335
vehicle_breakdown,13.0065611,77.5789749,Low,0,38.57169646666667
construction,13.1220978,77.6112107,High,0,146.81543166666668
accident,12.93859975,77.57933491,Low,0,18.1937805
vehicle_breakdown,12.9531342,77.5388561,High,0,30.792283566666665
accident,12.9416075,77.6087435,High,0,2.026038183333333
vehicle_breakdown,13.0421078,77.515141,High,0,44.7709926
vehicle_breakdown,12.9636022,77.5779542,High,1,2.852992233333333
vehicle_breakdown,13.0154387,77.5539593,High,0,61.04067213333334
vehicle_breakdown,13.0303077,77.5370664,High,0,17.515266066666666
vehicle_breakdown,12.9791017,77.603105,High,0,108.22453145
others,13.0391439,77.6237102,High,0,217.64204871666666
vehicle_breakdown,12.9583875,77.5547121,High,0,19.045456016666666
vehicle_breakdown,12.9350617,77.6094426,High,0,63.30696068333334
vehicle_breakdown,12.9713717,77.6195817,High,0,98.99271175
vehicle_breakdown,13.0397251,77.5183633,High,0,80.04287316666667
vehicle_breakdown,12.9651,77.5350967,High,0,52.70662574999999
vehicle_breakdown,12.9823952,77.5934195,High,0,52.0706338
vehicle_breakdown,12.9664629,77.6079133,High,0,14.00793095
vehicle_breakdown,13.0298049,77.5380274,High,0,21.827275766666666
vehicle_breakdown,12.9541233,77.5438833,High,0,32.07267888333333
vehicle_breakdown,13.0568566,77.5469399,Low,0,4.56995985
others,12.9217342,77.580465,Low,0,249.60434840000002
vehicle_breakdown,12.9760128,77.5645174,High,0,12.483802816666667
vehicle_breakdown,12.9877553,77.520629,High,0,111.84865853333334
vehicle_breakdown,12.9869466,77.5191472,High,0,30.268775783333336
vehicle_breakdown,12.9826741,77.5679644,Low,0,69.81026415
vehicle_breakdown,12.9725137,77.5817252,Low,0,42.39773146666666
vehicle_breakdown,12.9247699,77.5508489,High,0,38.30005405
vehicle_breakdown,12.9256633,77.617345,High,0,49.44120266666666
vehicle_breakdown,13.0991774,77.5973094,High,1,69.21877518333334
vehicle_breakdown,12.9933885,77.574254,Low,0,30.86997373333333
others,13.0381439,77.5210729,High,0,2644.8609572
vehicle_breakdown,13.0288242,77.6313872,High,0,107.1355658
others,12.9562983,77.54672,High,0,9569.963386149999
vehicle_breakdown,12.9539526,77.500882,Low,0,52.883968483333334
vehicle_breakdown,12.9733973,77.6111281,High,0,65.14124903333332
others,13.01849405,77.55834315,High,0,8118.740448533334
vehicle_breakdown,12.9840518,77.5747623,Low,0,37.56076245
vehicle_breakdown,12.93285285,77.51630304,Low,0,67.65367151666666
vehicle_breakdown,12.9344827,77.6296614,Low,0,33.47803065
vehicle_breakdown,12.9560905,77.6056897,High,1,113.5855103
others,12.9666312,77.6094453,High,0,30.6651656
vehicle_breakdown,12.9574145,77.5522863,High,0,75.1806598
vehicle_breakdown,12.9531804,77.5416369,High,0,21.039561
road_conditions,12.90708248,77.54605802,Low,0,737.9011989666667
others,12.9603888,77.606344,High,0,514.82014045
vehicle_breakdown,13.0292598,77.5365019,High,0,88.48042575
vehicle_breakdown,12.9586094,77.5932265,Low,0,25.391993083333332
vehicle_breakdown,12.9802583,77.5726617,Low,0,152.09387653333334
vehicle_breakdown,12.9613113,77.5614505,High,0,6.5506378666666665
others,12.9754498,77.5756935,Low,0,49.2566289
vehicle_breakdown,13.0436448,77.5092261,High,0,39.017603816666664
others,12.9961133,77.596,Low,0,48.781621566666665
vehicle_breakdown,13.01479,77.5637517,High,0,84.45260125
vehicle_breakdown,12.9638691,77.5846174,High,1,12.8051816
vehicle_breakdown,12.9749058,77.565832,High,0,98.5958793
vehicle_breakdown,12.977485,77.590915,Low,0,64.04493938333333
others,12.9758546,77.5746967,Low,0,136.34130586666666
vehicle_breakdown,13.1020634,77.5863894,Low,0,20.333616316666667
others,12.9526205,77.5414274,High,0,1009.0097056333333
vehicle_breakdown,12.9251594,77.5502933,High,0,58.62555233333333
vehicle_breakdown,13.0217114,77.5515223,High,0,10.109160483333334
vehicle_breakdown,12.9932732,77.5714333,Low,0,113.74449883333334
vehicle_breakdown,13.0177861,77.5555791,High,0,31.18116183333333
vehicle_breakdown,12.9357695,77.5134563,High,0,19.299157533333336
vehicle_breakdown,13.0850037,77.5944742,High,0,73.59852533333333
vehicle_breakdown,13.080204,77.5924959,High,0,78.13917339999999
vehicle_breakdown,12.9730421,77.5811612,Low,0,24.724994433333332
vehicle_breakdown,12.9576689,77.5530492,High,0,22.789760966666666
vehicle_breakdown,13.0083753,77.6925957,Low,1,32.0253361
vehicle_breakdown,13.0933167,77.5970884,High,0,108.3117811
others,13.0402367,77.6240333,High,0,6290.720822316666
vehicle_breakdown,13.0933004,77.5970311,High,0,99.97760308333334
others,12.9773739,77.5853664,Low,0,7085.860700483333
vehicle_breakdown,12.9114476,77.5858614,Low,0,114.12928961666667
others,13.094135,77.5973271,High,0,510.95003963333335
others,13.014608,77.5840855,High,0,10.293404816666667
construction,12.9314883,77.62259614,High,1,64.20182368333333
vehicle_breakdown,12.9678355,77.5873773,High,0,18.165073833333334
accident,12.921751,77.6617091,High,0,34.19998446666667
accident,12.9215257,77.661963,High,0,36.815540266666666
vehicle_breakdown,12.9598114,77.5043572,Low,0,39.72012806666667
vehicle_breakdown,13.0426306,77.5908214,High,0,25.16234988333333
vehicle_breakdown,13.0566142,77.546737,Low,0,43.97861021666667
vehicle_breakdown,12.8890533,77.56386,Low,0,34.984809266666666
others,12.97161519,77.60650878,High,1,799.62619265
vehicle_breakdown,13.0933773,77.5956407,High,0,9.80724695
construction,13.0979016,77.5982923,High,1,487.25248725
vehicle_breakdown,12.951396,77.5370097,High,0,93.61899465
others,12.936476,77.6064183,Low,0,32.37109683333333
vehicle_breakdown,12.92542,77.6175917,High,0,32.954886933333334
vehicle_breakdown,12.9622758,77.5942584,Low,0,4.599644433333333
vehicle_breakdown,13.0157986,77.5539989,High,0,19.72779615
others,13.0102588,77.6980801,Low,0,192.62937578333333
vehicle_breakdown,12.9755237,77.5872875,Low,0,88.78084009999999
vehicle_breakdown,12.9506387,77.4988418,Low,0,44.9643523
vehicle_breakdown,12.9215181,77.560083,High,0,92.29439425000001
vehicle_breakdown,12.9284666,77.5458777,High,0,13.011559016666666
construction,12.9742764,77.6106961,High,0,28.811124983333332
vehicle_breakdown,12.9576748,77.5031956,Low,0,77.15126758333334
vehicle_breakdown,12.9746483,77.5702833,Low,0,44.57315223333333
vehicle_breakdown,12.9166554,77.6017984,High,0,71.91043833333333
accident,12.9840929,77.6412627,High,0,65.42554686666666
vehicle_breakdown,13.018784,77.7076166,Low,1,15.258431183333332
others,12.9454392,77.5963449,Low,0,19.3046751
vehicle_breakdown,12.9833718,77.6405569,High,0,18.503100483333334
vehicle_breakdown,12.9789875,77.6031384,High,0,30.67291765
vehicle_breakdown,12.8562547,77.6647587,Low,0,45.34402125
others,12.9368035,77.5173112,High,0,172.3003701833333
vehicle_breakdown,13.0315132,77.535623,High,0,17.292980683333333
vehicle_breakdown,12.9160149,77.5650786,High,0,113.13550690000001
vehicle_breakdown,13.0187009,77.5584531,High,0,31.054842
vehicle_breakdown,13.1216737,77.6108741,High,0,42.82857215
vehicle_breakdown,13.0959687,77.5951418,High,0,44.67258238333333
vehicle_breakdown,12.9841979,77.6424961,High,0,12.342886116666667
vehicle_breakdown,12.925018,77.6177729,High,0,46.56802951666667
construction,12.9635623,77.5767354,High,1,428.7790138333333
vehicle_breakdown,12.9955903,77.6166919,Low,0,48.712875966666665
vehicle_breakdown,12.9747138,77.5487765,High,0,25.0307267
others,13.1258669,77.6114141,High,0,2680.5984291
vehicle_breakdown,12.944295,77.603045,Low,0,59.11293991666666
water_logging,12.9747902,77.5705334,Low,0,37.07593646666667
vehicle_breakdown,12.9453,77.527915,High,0,17.198798399999998
vehicle_breakdown,12.9764526,77.5990981,High,0,75.95687948333332
vehicle_breakdown,12.9664358,77.6066593,High,1,53.17549951666667
pot_holes,13.0435583,77.5906217,High,0,1293.5411368999999
vehicle_breakdown,12.967125,77.5873533,High,0,50.004631583333335
vehicle_breakdown,13.0263399,77.6366103,High,0,20.11784905
vehicle_breakdown,12.9681339,77.6062498,High,0,52.991312916666665
vehicle_breakdown,12.9590877,77.57209,Low,0,76.29404848333334
vehicle_breakdown,13.0119756,77.5692386,Low,0,44.92868061666666
road_conditions,12.9679402,77.5926916,High,0,270.9179471333333
accident,13.0950317,77.597495,High,0,32.31531945
others,13.14276,77.6177623,High,0,173.80799983333333
vehicle_breakdown,13.0298587,77.5370419,High,0,18.4725225
vehicle_breakdown,12.9753275,77.6072089,High,0,9.1956618
others,12.934381,77.6102129,High,0,1723.0274039166666
others,12.9119888,77.4858462,High,1,21.920086183333336
vehicle_breakdown,12.9155753,77.5652999,High,0,6.4347744166666665
vehicle_breakdown,12.9379619,77.6939433,High,0,20.836302666666665
vehicle_breakdown,12.9662664,77.6069727,High,0,36.41693461666667
others,12.98681,77.5190466,High,0,140.94401789999998
vehicle_breakdown,12.9247775,77.6278985,Low,0,88.08686613333333
vehicle_breakdown,12.9437406,77.5970757,Low,0,6.682272983333333
others,12.9793575,77.6021795,High,0,75.93873236666667
vehicle_breakdown,13.0141331,77.5674081,High,1,15.850226350000002
vehicle_breakdown,13.0185596,77.5553194,Low,0,66.32662498333333
pot_holes,12.9719546,77.6068967,High,0,4696.576874033333
vehicle_breakdown,13.0305207,77.537139,High,0,28.672119833333333
pot_holes,12.98078,77.5499367,High,0,27.686432716666665
vehicle_breakdown,13.1219388,77.6109778,High,0,74.82453056666667
vehicle_breakdown,13.013325,77.6623533,High,0,71.77608031666666
others,12.9793433,77.602175,High,0,66.8745492
vehicle_breakdown,12.9603511,77.5717869,Low,0,30.275829366666667
vehicle_breakdown,12.9866029,77.5794639,Low,0,101.95200981666667
vehicle_breakdown,12.9604521,77.5048389,Low,0,125.21858565000001
vehicle_breakdown,13.0179323,77.5592053,High,0,9.43075655
accident,13.0356634,77.5264227,High,0,49.68956086666667
vehicle_breakdown,13.013048,77.5676395,High,0,49.72454593333334
vehicle_breakdown,12.9713826,77.618886,High,0,25.269977633333333
vehicle_breakdown,13.034211,77.530813,High,0,34.959811916666666
others,12.9644485,77.5779244,High,0,33.46089618333333
vehicle_breakdown,13.0397392,77.5189559,High,0,29.595028833333334
vehicle_breakdown,12.9230765,77.6190813,High,0,18.803711733333333
vehicle_breakdown,12.93934584,77.69560186,High,0,43.65070458333333
vehicle_breakdown,13.0215594,77.5519261,High,0,55.3120185
vehicle_breakdown,12.979,77.640885,High,1,51.23013096666667
others,12.9345638,77.6098387,High,0,97.11398355
pot_holes,12.98533,77.57461,Low,0,8962.6901829
vehicle_breakdown,12.9692182,77.5856419,High,0,35.43387466666666
vehicle_breakdown,12.9843247,77.6416501,High,0,29.915713316666665
vehicle_breakdown,12.9279614,77.5463918,High,0,43.33326306666667
vehicle_breakdown,12.9528155,77.5408666,High,0,47.4729165
vehicle_breakdown,13.0143986,77.5836611,High,0,36.54220323333333
vehicle_breakdown,12.9661307,77.5869643,High,0,49.315911283333335
vehicle_breakdown,12.9662941,77.5870212,High,0,2.606119833333333
vehicle_breakdown,12.9073043,77.6008947,High,0,20.97513005
vehicle_breakdown,12.9728201,77.5386984,High,0,30.68868525
construction,13.0948944,77.597465,High,0,20.752085700000002
vehicle_breakdown,12.8890467,77.6399533,High,0,111.86912819999999
vehicle_breakdown,12.9690984,77.6064801,High,0,8.1381474
vehicle_breakdown,13.0174584,77.5598518,High,0,27.4665295
construction,13.2571983,77.7128265,Low,0,8568.673097116667
vehicle_breakdown,13.1067233,77.6021533,High,0,10.638263616666668
others,12.9524496,77.5373395,High,0,1682.0687555833333
construction,12.9055399,77.5856482,High,0,18.658855366666668
vehicle_breakdown,12.9816033,77.5943385,High,0,72.16349068333334
vehicle_breakdown,12.9841502,77.6414011,High,0,6.507784116666667
vehicle_breakdown,13.1070291,77.6032321,High,0,38.233425366666665
vehicle_breakdown,13.1065122,77.6008683,High,0,29.770767616666667
vehicle_breakdown,13.0177789,77.5556665,Low,0,119.1245419
vehicle_breakdown,13.0178084,77.5556622,Low,0,116.76965865000001
vehicle_breakdown,12.9169728,77.5888751,Low,0,20.327187849999998
